Traffic Region ID; Track ID; Track Type; Colour; Licence Plate; Entry Time [s]; Exit Time [s]; Avg. Speed [kpx/h]; Avg. Total Acc. [pxs-2]; Total Stationary [s]; Longest Stationary [s]; 
1; 82; Car; Silver; Undefined; 137.437; 140.14; 1105.776978; 239.5130; 0.000; 0.000; 
1; 84; Motorcycle; Undefined; Undefined; 140.24; 143.243; 962.515991; 72.8155; 0.000; 0.000; 
1; 85; Car; Undefined; Undefined; 141.341; 146.747; 261.130873; 28.8148; 0.000; 0.000; 
1; 86; Motorcycle; Undefined; Undefined; 141.441; 144.444; 1059.538848; 135.4370; 0.000; 0.000; 
1; 87; Car; Black; Undefined; 142.042; 145.245; 923.984744; 169.7087; 0.000; 0.000; 
1; 88; Motorcycle; Undefined; Undefined; 144.044; 146.847; 1074.128415; 176.9538; 0.000; 0.000; 
1; 89; Car; Red; Undefined; 144.845; 147.748; 1032.803353; 158.1007; 0.000; 0.000; 
1; 83; Motorcycle; Undefined; Undefined; 149.349; 152.853; 823.170161; 165.7680; 0.000; 0.000; 
1; 92; Car; Silver; Undefined; 153.453; 156.456; 990.101146; 89.0100; 0.000; 0.000; 
1; 93; Car; Silver; Undefined; 155.455; 159.259; 786.084671; 67.0107; 0.000; 0.000; 
1; 97; Car; Black; Undefined; 163.964; 166.166; 1175.240615; 175.7894; 0.000; 0.000; 
1; 98; Car; Black; Undefined; 165.666; 167.668; 1532.931054; 410.3439; 0.000; 0.000; 
1; 99; Car; Red; Undefined; 168.368; 170.871; 1216.826658; 293.6459; 0.000; 0.000; 
1; 100; Car; Silver; Undefined; 169.67; 171.171; 2015.494712; 594.4764; 0.000; 0.000; 
1; 103; Car; Silver; Undefined; 179.179; 183.483; 703.833878; 57.5965; 0.000; 0.000; 
1; 102; Car; Black; Undefined; 179.379; 180.681; 1723.752365; 585.6697; 0.000; 0.000; 
1; 104; Car; Black; Undefined; 182.482; 184.585; 1273.127558; 379.9135; 0.000; 0.000; 
1; 105; Light Truck; White; Undefined; 183.483; 188.889; 544.187950; 76.8652; 0.000; 0.000; 
1; 107; Motorcycle; Undefined; Undefined; 187.688; 191.692; 748.963873; 40.1176; 0.000; 0.000; 
1; 101; Car; Silver; Undefined; 188.288; 192.893; 526.077140; 80.5305; 0.000; 0.000; 
1; 111; Car; Black; Undefined; 192.893; 195.796; 1030.094070; 143.9383; 0.000; 0.000; 
1; 109; Car; Black; Undefined; 195.796; 200.3; 620.744554; 95.9304; 0.000; 0.000; 
1; 112; Motorcycle; Undefined; Undefined; 197.097; 199.499; 524.083428; 62.6931; 0.000; 0.000; 
1; 95; Motorcycle; Undefined; Undefined; 198.098; 201.602; 729.727068; 91.9284; 0.000; 0.000; 
1; 113; Car; Silver; Undefined; 203.303; 204.705; 1535.937711; 531.6490; 0.000; 0.000; 
1; 115; Car; Silver; Undefined; 204.004; 206.006; 1490.329981; 359.6529; 0.000; 0.000; 
1; 117; Motorcycle; Undefined; Undefined; 205.906; 208.408; 1222.497524; 160.5890; 0.000; 0.000; 
1; 118; Car; Silver; Undefined; 209.109; 211.912; 1065.113488; 231.9115; 0.000; 0.000; 
1; 119; Car; Black; Undefined; 212.212; 214.314; 1366.261700; 373.8694; 0.000; 0.000; 
1; 120; Motorcycle; Undefined; Undefined; 212.412; 217.417; 595.000984; 82.1742; 0.000; 0.000; 
1; 122; Bicycle; Undefined; Undefined; 219.419; 223.824; 617.102708; 76.5753; 0.000; 0.000; 
1; 108; Motorcycle; Undefined; Undefined; 219.92; 223.524; 799.783088; 84.0931; 0.000; 0.000; 
1; 121; Bicycle; Undefined; Undefined; 221.922; 228.629; 423.177076; 35.4546; 0.000; 0.000; 
1; 125; Car; Black; Undefined; 223.924; 225.726; 1656.881260; 353.7871; 0.000; 0.000; 
1; 126; Car; Silver; Undefined; 225.526; 227.427; 1546.987231; 365.0670; 0.000; 0.000; 
1; 128; Motorcycle; Undefined; Undefined; 229.63; 232.032; 1274.200832; 279.9394; 0.000; 0.000; 
1; 129; Car; Silver; Undefined; 231.932; 233.934; 1508.310202; 323.5786; 0.000; 0.000; 
1; 133; Motorcycle; Undefined; Undefined; 236.336; 238.038; 805.307216; 189.3754; 0.000; 0.000; 
1; 135; Car; Black; Undefined; 237.738; 241.441; 785.738605; 72.5336; 0.000; 0.000; 
1; 136; Car; Black; Undefined; 242.342; 247.848; 554.687650; 54.6336; 0.000; 0.000; 
1; 137; Bus; Green; Undefined; 246.446; 249.55; 924.605267; 198.9025; 0.000; 0.000; 
1; 131; Motorcycle; Undefined; Undefined; 253.654; 257.257; 853.130690; 140.3054; 0.000; 0.000; 
1; 146; Motorcycle; Undefined; Undefined; 255.956; 257.858; 612.727239; 142.6854; 0.000; 0.000; 
1; 142; Motorcycle; Undefined; Undefined; 257.057; 261.361; 705.255029; 95.1697; 0.000; 0.000; 
1; 143; Motorcycle; Undefined; Undefined; 261.461; 265.766; 693.941619; 100.0972; 0.000; 0.000; 
1; 150; Van; White; Undefined; 264.865; 267.968; 911.529521; 193.0355; 0.000; 0.000; 
1; 151; Motorcycle; Undefined; Undefined; 273.273; 277.277; 759.937596; 84.0417; 0.000; 0.000; 
1; 155; Car; White; Undefined; 279.079; 282.182; 941.624835; 148.7441; 0.000; 0.000; 
1; 157; Motorcycle; Undefined; Undefined; 280.981; 283.684; 1056.142644; 144.9750; 0.000; 0.000; 
1; 160; Car; Black; Undefined; 292.593; 296.697; 684.163954; 97.0174; 0.000; 0.000; 
1; 162; Motorcycle; Undefined; Undefined; 293.694; 297.197; 819.090435; 129.0056; 0.000; 0.000; 
1; 163; Motorcycle; Undefined; Undefined; 294.294; 297.698; 840.536372; 95.9243; 0.000; 0.000; 
1; 167; Car; Black; Undefined; 297.798; 301.401; 793.207947; 86.0310; 0.000; 0.000; 
1; 169; Car; Silver; Undefined; 307.407; 309.61; 1388.198882; 304.2709; 0.000; 0.000; 
1; 149; Car; White; Undefined; 307.508; 311.411; 702.344472; 91.2519; 0.000; 0.000; 
1; 171; Motorcycle; Undefined; Undefined; 308.809; 311.111; 1369.849698; 235.1693; 0.000; 0.000; 
1; 170; Motorcycle; Undefined; Undefined; 311.011; 315.115; 698.947122; 118.9167; 0.000; 0.000; 
1; 172; Motorcycle; Undefined; Undefined; 311.011; 317.017; 496.467642; 25.4049; 0.000; 0.000; 
1; 174; Motorcycle; Undefined; Undefined; 314.515; 316.416; 675.437201; 153.8860; 0.000; 0.000; 
1; 176; Car; Silver; Undefined; 316.416; 335.736; 155.078985; 26.7586; 7.107; 7.107; 
1; 177; Car; Red; Undefined; 321.221; 324.024; 1049.078983; 223.5391; 0.000; 0.000; 
1; 178; Car; Undefined; Undefined; 322.422; 326.326; 303.991863; 31.4053; 0.000; 0.000; 
1; 179; Car; Red; Undefined; 324.525; 326.827; 1183.856420; 345.2238; 0.000; 0.000; 
1; 184; Light Truck; Silver; Undefined; 330.33; 343.243; 228.707448; 30.3064; 0.000; 0.000; 
1; 185; Motorcycle; Undefined; Undefined; 331.632; 333.033; 579.720749; 137.3981; 0.000; 0.000; 
1; 186; Motorcycle; Undefined; Undefined; 333.834; 336.537; 1119.458453; 152.9137; 0.000; 0.000; 
1; 187; Motorcycle; Undefined; Undefined; 334.234; 345.445; 265.916238; 46.4361; 0.000; 0.000; 
1; 188; Motorcycle; Undefined; Undefined; 336.236; 339.439; 950.816674; 141.0425; 0.000; 0.000; 
1; 189; Motorcycle; Undefined; Undefined; 337.838; 340.641; 1123.490200; 184.0604; 0.000; 0.000; 
1; 190; Car; Silver; Undefined; 338.138; 349.249; 265.762685; 34.8138; 0.000; 0.000; 
1; 191; Car; Silver; Undefined; 341.742; 352.953; 271.169752; 32.9605; 0.000; 0.000; 
1; 194; Bicycle; Undefined; Undefined; 347.347; 351.451; 766.402654; 90.1968; 0.000; 0.000; 
1; 199; Car; Black; Undefined; 353.854; 356.557; 1100.409080; 172.1625; 0.000; 0.000; 
1; 200; Motorcycle; Undefined; Undefined; 358.058; 358.258; 135.140813; 221.2125; 0.000; 0.000; 
1; 200; Motorcycle; Undefined; Undefined; 358.358; 358.759; 201.039292; 90.9814; 0.000; 0.000; 
1; 202; Car; Black; Undefined; 359.86; 362.362; 1230.108229; 231.1268; 0.000; 0.000; 
1; 205; Car; Red; Undefined; 361.962; 364.264; 1249.447706; 206.5705; 0.000; 0.000; 
1; 207; Light Truck; White; Undefined; 369.97; 373.073; 909.049402; 196.5581; 0.000; 0.000; 
1; 204; Motorcycle; Undefined; Undefined; 374.775; 376.376; 1175.005205; 221.8131; 0.000; 0.000; 
1; 206; Car; White; Undefined; 378.579; 383.383; 613.301834; 43.6009; 0.000; 0.000; 
1; 215; Motorcycle; Undefined; Undefined; 379.379; 382.482; 975.694433; 114.3095; 0.000; 0.000; 
1; 216; Cartrailer; Black; Undefined; 380.38; 383.083; 1012.894446; 98.2177; 0.000; 0.000; 
1; 217; Light Truck; Black; Undefined; 384.885; 400.701; 218.502067; 33.8424; 0.000; 0.000; 
1; 219; Car; Silver; Undefined; 389.289; 395.495; 513.510370; 75.9900; 0.000; 0.000; 
1; 220; Motorcycle; Undefined; Undefined; 390.791; 399.099; 404.988331; 118.3211; 0.000; 0.000; 
1; 222; Motorcycle; Undefined; Undefined; 392.392; 396.797; 566.426685; 86.9634; 0.000; 0.000; 
1; 225; Car; Black; Undefined; 395.996; 397.598; 203.210585; 29.8062; 0.000; 0.000; 
1; 225; Car; Black; Undefined; 398.799; 401.101; 1051.980997; 93.9344; 0.000; 0.000; 
1; 226; Car; White; Undefined; 398.899; 404.204; 562.719934; 82.6322; 0.000; 0.000; 
1; 227; Bicycle; Undefined; Undefined; 399.099; 402.703; 365.274550; 50.5223; 0.000; 0.000; 
1; 229; Bicycle; Undefined; Undefined; 400.601; 405.706; 605.706099; 62.4332; 0.000; 0.000; 
1; 230; Car; Black; Undefined; 401.702; 414.114; 198.353265; 28.0668; 0.000; 0.000; 
1; 232; Motorcycle; Undefined; Undefined; 403.504; 407.407; 806.345446; 78.0975; 0.000; 0.000; 
1; 234; Motorcycle; Undefined; Undefined; 405.706; 407.107; 973.250590; 261.0127; 0.000; 0.000; 
1; 233; Motorcycle; Undefined; Undefined; 405.706; 409.81; 194.358238; 60.7044; 0.000; 0.000; 
1; 231; Car; White; Undefined; 408.909; 414.715; 442.373892; 58.2229; 0.000; 0.000; 
1; 236; Car; Silver; Undefined; 411.512; 415.115; 801.601633; 75.1436; 0.000; 0.000; 
1; 235; Motorcycle; Undefined; Undefined; 412.513; 417.017; 620.858903; 87.8628; 0.000; 0.000; 
1; 237; Car; Silver; Undefined; 414.915; 418.318; 825.229370; 47.3972; 0.000; 0.000; 
1; 238; Car; Black; Undefined; 417.117; 420.12; 980.292498; 152.5794; 0.000; 0.000; 
1; 239; Motorcycle; Undefined; Undefined; 418.819; 424.825; 434.227826; 49.6503; 0.000; 0.000; 
1; 240; Car; Black; Undefined; 419.119; 422.122; 1019.379016; 169.3716; 0.000; 0.000; 
1; 242; Motorcycle; Undefined; Undefined; 421.722; 424.024; 1357.236538; 262.1721; 0.000; 0.000; 
1; 243; Car; Silver; Undefined; 422.122; 425.125; 1028.536297; 187.2895; 0.000; 0.000; 
1; 244; Motorcycle; Undefined; Undefined; 423.824; 426.527; 1108.089339; 102.6814; 0.000; 0.000; 
1; 245; Motorcycle; Undefined; Undefined; 424.725; 427.728; 802.632855; 58.5814; 0.000; 0.000; 
1; 246; Motorcycle; Undefined; Undefined; 427.127; 428.228; 719.151325; 278.3369; 0.000; 0.000; 
1; 248; Motorcycle; Undefined; Undefined; 428.529; 431.231; 1161.668249; 140.7080; 0.000; 0.000; 
1; 247; Motorcycle; Undefined; Undefined; 430.631; 433.834; 900.099489; 149.2536; 0.000; 0.000; 
1; 249; Car; Silver; Undefined; 434.334; 437.337; 974.059496; 159.9311; 0.000; 0.000; 
1; 252; Car; Black; Undefined; 435.335; 438.238; 1043.255524; 189.7395; 0.000; 0.000; 
1; 253; Motorcycle; Undefined; Undefined; 437.137; 439.74; 1222.390361; 201.9241; 0.000; 0.000; 
1; 254; Motorcycle; Undefined; Undefined; 437.838; 439.139; 769.077554; 229.1743; 0.000; 0.000; 
1; 255; Car; Silver; Undefined; 438.739; 441.742; 1004.837432; 174.5965; 0.000; 0.000; 
1; 257; Motorcycle; Undefined; Undefined; 441.041; 445.546; 660.379482; 36.0923; 0.000; 0.000; 
1; 256; Car; Silver; Undefined; 442.242; 445.345; 970.728359; 211.9297; 0.000; 0.000; 
1; 261; Car; Black; Undefined; 447.147; 450.551; 902.523380; 131.0914; 0.000; 0.000; 
1; 260; Motorcycle; Undefined; Undefined; 448.448; 450.45; 1199.599183; 236.3508; 0.000; 0.000; 
1; 262; Car; Black; Undefined; 449.65; 451.952; 1163.072878; 240.9480; 0.000; 0.000; 
1; 265; Car; Black; Undefined; 449.75; 452.653; 1000.528759; 165.9251; 0.000; 0.000; 
1; 266; Car; Black; Undefined; 451.552; 454.855; 913.007901; 131.5478; 0.000; 0.000; 
1; 263; Bicycle; Undefined; Undefined; 452.853; 457.658; 619.571808; 75.0059; 0.000; 0.000; 
1; 267; Car; Black; Undefined; 453.654; 456.456; 1048.772164; 173.6728; 0.000; 0.000; 
1; 269; Car; Black; Undefined; 459.66; 465.465; 511.290720; 45.1537; 0.000; 0.000; 
1; 270; Car; Silver; Undefined; 461.962; 479.68; 176.000365; 37.4938; 0.000; 0.000; 
1; 271; Motorcycle; Undefined; Undefined; 463.363; 481.381; 175.805850; 40.6962; 0.000; 0.000; 
1; 279; Pedestrian; Undefined; Undefined; 475.776; 488.288; 109.936050; 13.9604; 0.000; 0.000; 
1; 278; Motorcycle; Undefined; Undefined; 475.876; 480.681; 605.057501; 87.0356; 0.000; 0.000; 
1; 280; Motorcycle; Undefined; Undefined; 478.278; 482.683; 672.527032; 85.8805; 0.000; 0.000; 
1; 285; Pedestrian; Undefined; Undefined; 489.489; 497.598; 265.784126; 21.4264; 0.000; 0.000; 
1; 283; Motorcycle; Undefined; Undefined; 494.294; 498.398; 725.281243; 68.4607; 0.000; 0.000; 
1; 286; Motorcycle; Undefined; Undefined; 494.294; 494.695; 755.162971; 358.4281; 0.000; 0.000; 
1; 286; Motorcycle; Undefined; Undefined; 495.596; 496.396; 1995.312012; 201.8255; 0.000; 0.000; 
1; 287; Car; Silver; Undefined; 495.996; 498.599; 1130.362615; 220.0520; 0.000; 0.000; 
1; 288; Motorcycle; Undefined; Undefined; 497.598; 500; 1226.956767; 227.5044; 0.000; 0.000; 
1; 289; Bicycle; Undefined; Undefined; 498.298; 503.704; 212.935144; 17.4367; 0.000; 0.000; 
1; 290; Motorcycle; Undefined; Undefined; 498.398; 499.9; 715.017084; 202.5253; 0.000; 0.000; 
1; 284; Car; Silver; Undefined; 499.199; 504.705; 529.314346; 42.9361; 0.000; 0.000; 
1; 291; Pedestrian; Undefined; Undefined; 499.299; 509.71; 240.061542; 14.3933; 0.000; 0.000; 
1; 293; Bicycle; Undefined; Undefined; 500; 501.802; 805.281791; 202.2364; 0.000; 0.000; 
1; 292; Motorcycle; Undefined; Undefined; 501.902; 505.906; 667.307897; 103.9137; 0.000; 0.000; 
1; 298; Car; Silver; Undefined; 505.606; 508.308; 1147.715426; 208.6475; 0.000; 0.000; 
1; 297; Motorcycle; Undefined; Undefined; 506.907; 510.31; 861.840658; 157.0677; 0.000; 0.000; 
1; 299; Motorcycle; Undefined; Undefined; 507.107; 509.61; 1277.633502; 221.8252; 0.000; 0.000; 
1; 300; Motorcycle; Undefined; Undefined; 507.407; 510.41; 1020.304208; 127.4595; 0.000; 0.000; 
1; 301; Motorcycle; Undefined; Undefined; 512.513; 517.117; 636.400117; 95.5356; 0.000; 0.000; 
1; 306; Car; Silver; Undefined; 520.521; 525.025; 680.485615; 51.5392; 0.000; 0.000; 
1; 303; Car; Silver; Undefined; 520.821; 523.323; 924.217411; 204.0085; 0.000; 0.000; 
1; 305; Motorcycle; Undefined; Undefined; 521.021; 522.422; 1405.318362; 123.5891; 0.000; 0.000; 
1; 304; Motorcycle; Undefined; Undefined; 521.922; 522.923; 1403.335319; 316.4845; 0.000; 0.000; 
1; 308; Car; Silver; Undefined; 522.122; 528.529; 477.181535; 41.9084; 0.000; 0.000; 
1; 305; Motorcycle; Undefined; Undefined; 523.123; 523.824; 607.998583; 274.9135; 0.000; 0.000; 
1; 307; Motorcycle; Undefined; Undefined; 523.123; 523.524; 1330.448189; 847.0579; 0.000; 0.000; 
1; 310; Car; Silver; Undefined; 523.924; 530.43; 463.702700; 64.3186; 0.000; 0.000; 
1; 309; Car; Black; Undefined; 525.025; 527.928; 952.335933; 192.0479; 0.000; 0.000; 
1; 313; Car; Silver; Undefined; 528.128; 532.533; 665.632985; 92.8364; 0.000; 0.000; 
1; 314; Motorcycle; Undefined; Undefined; 528.128; 529.83; 548.522455; 140.4996; 0.000; 0.000; 
1; 315; Motorcycle; Undefined; Undefined; 530.731; 534.334; 837.846653; 126.6860; 0.000; 0.000; 
1; 318; Car; Silver; Undefined; 534.134; 536.937; 1118.698441; 195.4074; 0.000; 0.000; 
1; 316; Motorcycle; Undefined; Undefined; 534.835; 538.238; 843.819071; 125.4868; 0.000; 0.000; 
1; 321; Car; Black; Undefined; 538.338; 541.642; 898.548983; 95.1583; 0.000; 0.000; 
1; 325; Motorcycle; Undefined; Undefined; 545.345; 549.249; 535.697474; 56.2531; 0.000; 0.000; 
1; 323; Bus; Yellow; Undefined; 549.75; 553.754; 744.403390; 92.7377; 0.000; 0.000; 
1; 326; Motorcycle; Undefined; Undefined; 551.852; 555.656; 767.838638; 97.8027; 0.000; 0.000; 
1; 328; Motorcycle; Undefined; Undefined; 552.452; 556.456; 738.709699; 78.9722; 0.000; 0.000; 
1; 329; Motorcycle; Undefined; Undefined; 553.854; 557.558; 782.109443; 111.6057; 0.000; 0.000; 
1; 331; Bus; Yellow; Undefined; 556.456; 562.663; 429.710315; 56.6298; 0.000; 0.000; 
1; 335; Car; Silver; Undefined; 560.861; 564.264; 832.649880; 136.7494; 0.000; 0.000; 
1; 330; Car; Silver; Undefined; 561.161; 565.566; 668.877509; 100.0475; 0.000; 0.000; 
1; 337; Motorcycle; Undefined; Undefined; 562.262; 563.463; 118.556681; 64.0243; 0.000; 0.000; 
1; 338; Car; Red; Undefined; 563.063; 582.683; 230.701556; 58.4939; 0.000; 0.000; 
1; 340; Motorcycle; Undefined; Undefined; 567.868; 569.269; 619.355523; 151.8578; 0.000; 0.000; 
1; 343; Motorcycle; Undefined; Undefined; 571.972; 574.575; 1134.269629; 190.3051; 0.000; 0.000; 
1; 345; Car; Silver; Undefined; 574.675; 576.476; 1708.778896; 415.2701; 0.000; 0.000; 
1; 348; Pedestrian; Undefined; Undefined; 580.18; 603.103; 89.794347; 7.0786; 0.000; 0.000; 
1; 349; Pedestrian; Undefined; Undefined; 580.18; 595.896; 72.699513; 6.8649; 0.000; 0.000; 
1; 347; Car; Silver; Undefined; 581.682; 584.785; 973.173493; 197.8574; 0.000; 0.000; 
1; 355; Car; Black; Undefined; 587.187; 590.49; 864.185915; 98.3870; 0.000; 0.000; 
1; 356; Motorcycle; Undefined; Undefined; 589.489; 592.092; 1145.435522; 164.8753; 0.000; 0.000; 
1; 357; Motorcycle; Undefined; Undefined; 590.39; 592.292; 794.851018; 221.4428; 0.000; 0.000; 
1; 358; Motorcycle; Undefined; Undefined; 591.792; 593.994; 1348.963500; 260.5285; 0.000; 0.000; 
1; 339; Car; Silver; Undefined; 598.899; 603.003; 717.546343; 86.0680; 0.000; 0.000; 
1; 362; Cartrailer; Black; Undefined; 599.9; 603.504; 787.391599; 103.0924; 0.000; 0.000; 
1; 363; Car; Red; Undefined; 602.503; 606.406; 780.813241; 77.5739; 0.000; 0.000; 
1; 365; Motorcycle; Undefined; Undefined; 603.904; 608.108; 750.916914; 77.5786; 0.000; 0.000; 
1; 366; Motorcycle; Undefined; Undefined; 606.006; 611.311; 552.849846; 63.2921; 0.000; 0.000; 
1; 368; Motorcycle; Undefined; Undefined; 609.71; 614.615; 615.593102; 55.6899; 0.000; 0.000; 
1; 371; Motorcycle; Undefined; Undefined; 615.115; 621.121; 355.265742; 78.1177; 0.000; 0.000; 
1; 372; Motorcycle; Undefined; Undefined; 616.416; 624.825; 262.264010; 48.8474; 0.000; 0.000; 
1; 376; Car; Black; Undefined; 621.722; 624.725; 936.376474; 183.5987; 0.000; 0.000; 
1; 378; Motorcycle; Undefined; Undefined; 624.925; 628.128; 884.288972; 143.4866; 0.000; 0.000; 
1; 379; Motorcycle; Undefined; Undefined; 625.826; 628.328; 1074.011679; 186.4204; 0.000; 0.000; 
1; 380; Car; Black; Undefined; 627.628; 630.931; 886.692778; 173.5457; 0.000; 0.000; 
1; 382; Motorcycle; Undefined; Undefined; 628.629; 631.131; 1212.028592; 138.6406; 0.000; 0.000; 
1; 384; Motorcycle; Undefined; Undefined; 633.133; 635.435; 1345.782840; 392.8041; 0.000; 0.000; 
1; 386; Car; Red; Undefined; 635.736; 638.639; 1069.786973; 197.3714; 0.000; 0.000; 
1; 387; Motorcycle; Undefined; Undefined; 637.838; 640.44; 1181.065767; 164.6504; 0.000; 0.000; 
1; 389; Motorcycle; Undefined; Undefined; 639.439; 642.442; 1025.171684; 120.4487; 0.000; 0.000; 
1; 390; Motorcycle; Undefined; Undefined; 640.14; 642.242; 867.748416; 231.6587; 0.000; 0.000; 
1; 388; Bicycle; Undefined; Undefined; 644.444; 645.045; 75.372296; 79.9754; 0.000; 0.000; 
1; 369; Car; Silver; Undefined; 647.548; 652.853; 542.783343; 59.2302; 0.000; 0.000; 
1; 393; Car; Silver; Undefined; 649.95; 653.153; 956.743518; 150.0887; 0.000; 0.000; 
1; 383; Light Truck; Red; Undefined; 651.652; 655.355; 677.845725; 113.0066; 0.000; 0.000; 
1; 392; Motorcycle; Undefined; Undefined; 653.253; 656.857; 790.849408; 104.6197; 0.000; 0.000; 
1; 394; Motorcycle; Undefined; Undefined; 654.054; 657.558; 824.210792; 134.6328; 0.000; 0.000; 
1; 397; Motorcycle; Undefined; Undefined; 654.955; 658.058; 984.673625; 94.7050; 0.000; 0.000; 
1; 395; Car; White; Undefined; 655.255; 658.959; 802.928847; 137.2443; 0.000; 0.000; 
1; 396; Motorcycle; Undefined; Undefined; 656.857; 660.46; 847.944345; 125.3263; 0.000; 0.000; 
1; 401; Car; Silver; Undefined; 663.564; 667.367; 764.669183; 109.4211; 0.000; 0.000; 
1; 402; Car; Silver; Undefined; 664.965; 668.368; 862.663123; 134.8781; 0.000; 0.000; 
1; 404; Motorcycle; Undefined; Undefined; 665.265; 668.068; 1135.313826; 153.9438; 0.000; 0.000; 
1; 403; Motorcycle; Undefined; Undefined; 667.167; 670.971; 769.295473; 101.2090; 0.000; 0.000; 
1; 405; Motorcycle; Undefined; Undefined; 667.968; 671.872; 761.208814; 118.6170; 0.000; 0.000; 
1; 408; Motorcycle; Undefined; Undefined; 672.773; 676.276; 394.414880; 39.8396; 0.000; 0.000; 
1; 411; Motorcycle; Undefined; Undefined; 680.08; 707.508; 101.517328; 18.0044; 7.508; 7.508; 
1; 409; Bicycle; Undefined; Undefined; 686.386; 691.692; 535.864167; 45.0051; 0.000; 0.000; 
1; 414; Motorcycle; Undefined; Undefined; 688.388; 693.393; 447.538983; 48.3148; 0.000; 0.000; 
